product_variation_id,customer_id,quantity,create_time,delete_time
744,1741,8,2023-09-09 01:12:25,
744,545,10,2021-01-16 19:51:00,
744,519,2,2023-03-09 15:25:14,
744,9974,8,2021-02-14 04:43:04,
744,9718,4,2020-04-18 13:58:31,
744,8846,7,2021-07-28 03:38:13,1603990593
745,3931,2,2023-04-20 15:59:20,
745,1107,5,2022-07-08 03:32:29,
745,9974,2,2023-06-09 04:00:41,
745,1493,6,2023-10-01 00:47:28,
745,4345,8,2020-06-18 18:27:35,
745,7588,6,2021-01-08 19:53:10,
745,1982,2,2022-09-19 10:35:31,
745,5313,7,2020-04-19 17:34:17,1664620189
745,7400,6,2020-04-15 06:27:07,
746,545,2,2022-11-08 05:10:42,
746,4681,6,2023-06-23 00:51:43,
746,2927,8,2020-03-20 10:36:54,
746,9304,7,2021-03-05 09:19:53,
747,3446,8,2022-04-29 12:24:32,
747,3658,7,2020-03-29 02:05:35,
747,5847,7,2020-05-31 12:05:53,
747,3707,1,2021-08-09 08:11:45,
748,2927,1,2020-06-01 06:02:21,
748,6137,3,2020-01-06 15:42:56,1646276756
748,8830,6,2020-08-23 15:05:18,
748,7893,5,2021-12-01 10:49:13,1606380394
748,5268,9,2020-05-24 19:51:42,
748,4682,10,2023-06-10 00:23:25,
748,4197,7,2020-04-19 13:10:44,
749,1086,4,2021-05-14 02:15:36,
749,8285,10,2021-01-08 22:15:21,
749,6030,5,2020-05-30 18:42:21,
749,3211,8,2023-09-21 13:33:58,
749,3910,2,2023-02-04 19:16:50,1622038100
749,3320,9,2023-07-23 12:05:05,1680688904
749,9718,5,2020-11-18 13:03:42,
750,5561,10,2021-12-26 01:18:56,
750,3848,1,2021-11-24 23:38:11,
750,7049,5,2023-07-10 08:13:28,
750,8407,1,2021-06-02 03:29:47,
750,3910,2,2021-03-16 16:38:57,
750,4046,8,2020-02-12 10:53:14,
750,8953,9,2023-08-10 15:07:24,
751,66,6,2020-12-10 13:07:47,
751,2156,5,2021-02-14 20:18:48,1684573015
751,9677,8,2022-08-28 15:48:21,
751,2252,8,2021-12-02 22:49:47,1655167317
751,4268,4,2023-09-13 22:45:50,
751,2609,10,2022-09-23 14:37:16,1618556347
751,1679,6,2021-09-11 14:08:18,
752,1181,3,2021-11-19 01:22:02,
752,9899,8,2020-07-24 20:42:50,
752,7593,2,2023-02-18 20:22:00,1656438215
752,839,7,2023-09-09 17:44:24,1640772589
752,5692,4,2023-10-22 07:13:38,
752,1233,6,2022-08-10 23:28:40,
752,1233,4,2023-03-31 23:55:17,
752,9621,5,2020-04-02 21:53:20,1587417375
753,7593,10,2023-05-22 12:55:27,
753,9798,9,2023-03-21 13:28:27,
753,8407,8,2021-05-18 10:11:51,1689303438
754,3210,2,2020-01-15 18:25:02,1694481273
754,7219,10,2023-02-01 05:54:22,
754,9899,6,2020-11-26 06:19:47,
754,8938,7,2022-04-18 13:21:45,
755,7126,6,2023-06-13 21:33:24,
755,3317,2,2022-09-22 07:33:31,1620041537
755,9183,1,2021-01-14 03:22:41,
755,1667,6,2021-09-03 23:04:42,1601767595
755,4012,1,2023-01-01 03:37:31,1597564755
755,7761,1,2020-10-16 06:56:00,
755,962,6,2021-08-15 23:45:56,
755,3923,7,2020-05-15 14:20:16,
756,7402,3,2023-06-13 13:34:00,1636480815
756,4277,7,2022-10-17 22:47:26,
756,6111,9,2023-01-08 13:48:35,
756,8618,5,2020-04-21 11:56:19,
756,8365,4,2023-08-08 03:50:50,
756,362,5,2020-11-14 02:06:48,
756,7219,6,2022-12-26 08:38:02,
756,9899,6,2023-09-30 05:39:48,
756,6121,10,2022-08-09 19:23:21,
757,4661,6,2023-07-28 17:02:04,1694408615
757,3825,10,2021-03-20 01:12:04,
757,7402,6,2021-09-26 02:13:35,
757,6666,7,2021-09-26 06:19:16,
757,5561,10,2022-03-23 17:18:57,
757,7380,10,2022-05-20 19:10:20,
758,8550,3,2020-02-25 14:42:47,1661296813
758,1233,7,2023-07-08 13:47:33,
759,6733,1,2021-03-14 06:16:38,
760,9140,3,2023-07-29 20:05:42,
760,8365,3,2021-09-15 14:18:09,
760,2609,7,2022-09-14 07:37:10,
760,4807,3,2021-04-24 20:30:55,
760,1667,2,2023-01-01 14:25:42,
760,6763,4,2022-02-24 02:05:59,
760,2927,10,2023-09-01 14:56:49,
760,8214,2,2022-05-19 05:32:40,1684533110
760,3707,2,2022-10-25 11:28:50,
761,9718,5,2020-02-04 06:13:48,
761,8938,10,2021-04-26 20:48:52,
761,8953,3,2021-09-16 20:11:01,
761,8516,8,2022-07-10 19:24:08,1598523132
762,9940,10,2021-06-02 12:24:39,
762,6137,4,2022-08-16 23:57:56,
762,5313,3,2023-05-04 08:34:31,1627821616
762,8463,3,2021-01-08 06:11:36,
763,2766,10,2020-02-19 00:14:52,
763,1136,3,2020-06-30 17:04:14,
763,1493,5,2020-06-27 09:58:45,
763,7188,4,2021-03-19 19:45:44,
764,8395,10,2022-06-21 20:06:51,
764,5131,6,2022-06-28 15:37:48,1597429700
764,4228,8,2022-11-29 14:38:35,
764,8242,6,2022-02-26 22:31:29,
764,2448,9,2020-10-16 12:22:38,
764,9140,8,2021-11-06 22:36:28,
764,8463,8,2020-12-31 04:55:28,1650639330
765,183,2,2022-09-20 00:37:53,
765,3245,3,2021-12-13 07:56:10,
765,4270,8,2020-10-01 18:24:29,
765,1416,7,2020-08-29 07:19:48,1642236956
765,488,6,2020-02-01 15:56:09,
765,5499,2,2020-03-27 12:31:39,1591265264
765,7982,2,2023-03-09 15:10:07,
766,7298,1,2020-11-26 03:28:32,
766,3928,7,2023-05-02 05:27:59,
766,8365,9,2022-07-20 23:50:17,
766,3923,7,2022-08-02 19:40:09,1596652564
766,5715,5,2021-11-15 00:05:23,
767,1975,5,2021-01-03 10:34:22,
767,7156,6,2022-10-01 02:12:42,
767,1408,3,2020-11-13 15:30:34,
767,4682,9,2020-03-27 12:29:22,
767,9974,8,2021-07-07 20:39:33,1581947897
767,7762,10,2023-08-22 18:40:50,
768,572,2,2020-12-24 04:21:51,
768,545,4,2020-06-13 20:56:55,
768,7416,5,2022-07-13 03:10:44,
768,4778,10,2021-04-23 19:02:50,
768,7298,2,2021-08-17 11:22:44,
769,3923,7,2021-08-23 19:24:44,
769,8233,3,2021-09-07 03:55:41,
769,9421,1,2023-01-25 21:04:23,1644263325
769,3317,10,2023-08-04 13:37:49,
769,9747,5,2021-07-24 20:17:59,
769,8846,3,2021-07-07 20:16:07,
770,8618,6,2020-06-24 06:35:02,
770,6121,10,2022-11-23 11:23:02,
770,9718,9,2022-05-02 08:22:51,
770,3707,9,2021-08-19 02:57:05,
770,4228,6,2022-08-18 14:29:41,1696230293
770,3602,2,2020-09-19 05:15:04,
770,7126,10,2021-02-22 15:46:47,
770,6317,9,2022-07-06 11:51:25,
770,8298,2,2022-04-21 08:18:07,
770,6493,4,2023-09-14 15:27:48,
770,7416,7,2021-12-25 17:45:17,
770,3658,5,2020-09-15 08:08:00,1583864184
770,1975,8,2022-02-21 04:53:31,
771,8293,1,2022-09-24 02:20:49,1683654478
771,1461,10,2023-07-29 18:54:59,
771,9718,3,2021-09-14 17:44:33,
771,4105,2,2021-09-11 00:28:01,
771,5131,4,2022-08-04 06:01:32,
771,1736,3,2022-05-27 22:46:25,
772,5574,2,2022-12-10 03:47:51,1634034118
772,3210,1,2022-10-05 04:01:29,
772,6030,6,2020-06-11 12:34:34,
773,9839,2,2023-06-03 18:44:49,
773,5715,5,2020-01-29 23:15:39,
773,9456,3,2020-11-24 04:30:41,
773,6266,2,2022-04-25 02:55:25,
773,3549,3,2020-08-06 03:40:29,
773,1741,10,2023-04-19 21:26:19,
773,1975,7,2023-05-01 20:21:20,
773,2664,6,2022-09-12 00:45:55,
773,572,3,2022-05-17 00:20:15,
773,4345,8,2022-03-20 10:37:17,
774,5364,2,2020-06-15 06:59:31,
774,4197,1,2020-08-30 01:19:26,
774,3446,3,2020-07-04 20:31:20,
775,7762,1,2021-01-05 22:41:15,
775,3848,3,2020-02-27 21:42:18,
775,4012,9,2022-06-04 17:15:27,
775,3000,8,2022-02-08 05:34:00,
775,9421,5,2021-11-11 23:00:34,
776,3869,1,2023-08-14 12:35:25,
776,8365,4,2020-06-06 06:40:32,
777,3317,9,2021-04-25 04:48:11,
777,2418,3,2023-01-30 19:57:40,1617906826
777,3652,7,2023-09-11 06:12:02,
777,9354,5,2023-02-18 16:33:57,
777,9304,6,2023-08-28 16:16:10,
777,5584,2,2021-05-06 21:51:45,
777,5692,9,2023-07-03 07:17:47,
778,3000,6,2022-09-21 02:58:30,
778,6739,7,2023-07-05 14:52:03,1614661699
778,8938,8,2020-02-08 22:54:49,
779,8293,1,2022-09-24 02:20:49,1683654478
779,1461,10,2023-07-29 18:54:59,
779,9718,3,2021-09-14 17:44:33,
779,4105,2,2021-09-11 00:28:01,
779,5131,4,2022-08-04 06:01:32,
779,1736,3,2022-05-27 22:46:25,
780,962,2,2023-07-09 13:49:30,
780,6666,6,2021-02-04 21:12:28,1690619729
780,8578,7,2020-01-21 18:41:40,
780,9067,5,2022-06-30 23:21:34,
780,4228,3,2020-07-28 12:43:07,
780,519,4,2023-09-03 21:07:34,
780,7593,6,2023-09-08 14:14:59,1612462022
780,9174,1,2023-08-28 23:30:56,
781,7893,2,2021-03-19 00:02:27,
781,4228,3,2021-12-30 09:16:53,1673964109
781,8516,9,2020-05-24 08:02:56,
781,5574,6,2021-07-28 07:56:30,1690597223
781,488,10,2021-11-15 01:58:26,
782,1493,2,2020-10-04 13:17:26,
782,8214,6,2020-11-10 01:35:56,1647703819
782,9609,5,2023-04-25 02:27:05,
783,9839,2,2023-06-03 18:44:49,
783,5715,5,2020-01-29 23:15:39,
783,9456,3,2020-11-24 04:30:41,
783,6266,2,2022-04-25 02:55:25,
783,3549,3,2020-08-06 03:40:29,
783,1741,10,2023-04-19 21:26:19,
783,1975,7,2023-05-01 20:21:20,
783,2664,6,2022-09-12 00:45:55,
783,572,3,2022-05-17 00:20:15,
783,4345,8,2022-03-20 10:37:17,
784,3168,7,2021-08-01 03:08:18,
784,3168,9,2022-07-09 12:18:40,
784,7484,7,2023-05-08 01:31:56,
784,8463,5,2022-01-06 13:07:01,
784,8354,3,2021-01-14 23:10:59,
784,3320,6,2021-01-01 04:44:12,
784,3910,4,2022-10-02 16:42:15,
784,7158,7,2022-08-27 14:06:41,
784,2156,4,2020-03-18 13:14:16,
785,8365,6,2023-03-24 04:57:10,
785,5692,3,2021-07-02 02:16:14,1638680518
785,7126,9,2020-04-15 12:14:32,
785,9740,9,2021-02-10 01:01:11,
785,6493,7,2022-08-01 01:26:44,1648653458
786,8407,4,2023-02-14 06:34:37,
786,9067,10,2023-04-11 18:21:04,
786,8233,8,2022-03-24 13:40:30,1595537929
786,2249,6,2023-10-26 11:50:21,
786,134,8,2021-02-04 01:29:36,
786,9839,1,2022-03-02 16:03:18,
786,1086,2,2021-07-12 09:34:50,1675997592
786,6666,8,2021-02-25 16:51:39,1650156283
787,9183,3,2023-10-13 06:09:59,1645858274
787,2205,9,2022-07-02 09:33:34,
787,3168,7,2023-07-18 04:09:49,
787,9740,9,2023-05-15 13:17:29,
787,9677,1,2020-01-16 21:16:22,
787,8618,2,2023-03-20 14:50:16,
787,4682,2,2022-10-21 22:38:43,
788,4661,4,2022-07-09 21:49:43,
788,1224,1,2021-03-21 02:18:57,
789,9304,9,2023-07-05 04:58:25,
789,9456,2,2020-01-07 13:20:13,
789,4105,7,2023-07-04 22:40:56,
789,1741,5,2020-01-28 18:25:22,
789,2609,1,2021-01-27 07:44:27,
790,3168,10,2022-10-07 02:50:07,1687946938
790,7982,5,2022-04-07 05:42:06,
790,8242,4,2020-10-31 14:31:29,
790,1596,4,2021-05-09 06:26:22,
790,7219,4,2020-01-09 17:42:54,
791,8846,4,2023-10-02 12:59:01,
791,9864,1,2021-02-14 20:52:34,
791,5847,1,2020-07-03 03:24:50,
791,2249,10,2023-10-04 23:57:40,
791,3707,9,2021-11-20 01:15:37,
792,9940,10,2021-06-02 12:24:39,
792,6137,4,2022-08-16 23:57:56,
792,5313,3,2023-05-04 08:34:31,1627821616
792,8463,3,2021-01-08 06:11:36,
793,9677,1,2020-07-27 14:09:28,1649472248
793,1408,3,2021-10-30 19:19:09,
793,8298,2,2023-04-18 17:46:30,
793,3091,7,2023-01-13 04:57:22,1610762005
793,3652,8,2021-03-29 17:56:34,
793,4277,8,2020-05-14 14:18:28,
794,6596,1,2023-03-19 23:26:18,
794,6030,3,2020-01-27 04:03:23,
794,7759,4,2023-03-19 01:27:07,
794,690,4,2021-11-15 17:58:12,
795,9609,5,2021-02-25 13:58:40,
795,6739,5,2023-08-30 16:12:49,
795,962,5,2021-01-25 08:34:10,
795,137,6,2023-01-26 08:15:05,
795,2664,8,2023-04-10 04:49:29,1594751667
795,3069,9,2022-04-10 01:49:15,1667249404
796,1181,3,2021-11-19 01:22:02,
796,9899,8,2020-07-24 20:42:50,
796,7593,2,2023-02-18 20:22:00,1656438215
796,839,7,2023-09-09 17:44:24,1640772589
796,5692,4,2023-10-22 07:13:38,
796,1233,6,2022-08-10 23:28:40,
796,1233,4,2023-03-31 23:55:17,
796,9621,5,2020-04-02 21:53:20,1587417375
797,7188,7,2021-05-03 02:49:53,
797,3446,4,2020-03-02 06:44:46,
797,6594,4,2023-02-15 02:23:27,
797,3245,9,2022-11-17 16:21:47,
798,4661,4,2022-07-09 21:49:43,
798,1224,1,2021-03-21 02:18:57,
799,134,6,2020-04-26 10:28:40,1620404910
799,9183,3,2022-11-20 04:16:48,1667010253
799,5313,2,2023-08-14 10:52:38,1666831178
799,3825,9,2021-11-06 10:42:54,
799,3069,7,2020-05-13 21:27:58,
799,2927,1,2020-09-06 09:26:55,
799,2156,8,2023-02-20 12:09:42,
800,8298,4,2023-03-16 10:59:41,
800,6111,9,2023-01-02 05:41:27,
801,9677,1,2022-03-24 07:32:16,
801,8214,1,2020-12-07 05:49:16,
801,9067,4,2022-12-24 12:34:57,1668534958
801,7484,2,2020-06-18 12:20:48,
801,9899,5,2022-01-06 07:17:09,
801,3658,2,2023-06-26 18:29:53,
801,4105,9,2020-04-10 21:23:55,1648245626
801,4268,1,2020-05-27 13:39:41,
802,5728,4,2023-07-31 00:32:19,
802,134,4,2022-05-15 05:53:20,
802,8393,10,2023-06-19 05:38:11,
802,8064,6,2022-02-26 15:06:44,
802,9864,9,2023-02-08 12:50:27,
802,3446,10,2020-04-27 01:56:35,1589882417
803,3317,9,2021-04-25 04:48:11,
803,2418,3,2023-01-30 19:57:40,1617906826
803,3652,7,2023-09-11 06:12:02,
803,9354,5,2023-02-18 16:33:57,
803,9304,6,2023-08-28 16:16:10,
803,5584,2,2021-05-06 21:51:45,
803,5692,9,2023-07-03 07:17:47,
804,7158,2,2021-04-13 08:40:55,
804,4681,1,2021-04-07 21:44:57,1616547001
804,9677,1,2022-10-01 12:55:12,
804,9864,4,2020-12-30 02:22:01,
804,1636,5,2023-08-07 20:15:46,
804,1086,9,2022-08-13 03:48:34,1603503771
804,6594,5,2021-03-22 16:02:12,
804,7762,4,2023-05-15 01:48:05,
805,9677,1,2022-03-24 07:32:16,
805,8214,1,2020-12-07 05:49:16,
805,9067,4,2022-12-24 12:34:57,1668534958
805,7484,2,2020-06-18 12:20:48,
805,9899,5,2022-01-06 07:17:09,
805,3658,2,2023-06-26 18:29:53,
805,4105,9,2020-04-10 21:23:55,1648245626
805,4268,1,2020-05-27 13:39:41,
806,3869,1,2023-01-29 06:01:49,
806,4197,10,2022-10-24 04:46:31,
806,4681,4,2022-05-02 20:29:02,
806,5561,7,2022-10-31 21:26:00,
806,2385,9,2022-08-18 17:46:33,
806,6111,6,2022-06-09 11:12:45,1611662172
806,6121,7,2023-10-12 09:03:28,
807,134,6,2020-04-26 10:28:40,1620404910
807,9183,3,2022-11-20 04:16:48,1667010253
807,5313,2,2023-08-14 10:52:38,1666831178
807,3825,9,2021-11-06 10:42:54,
807,3069,7,2020-05-13 21:27:58,
807,2927,1,2020-09-06 09:26:55,
807,2156,8,2023-02-20 12:09:42,
808,8407,4,2023-02-14 06:34:37,
808,9067,10,2023-04-11 18:21:04,
808,8233,8,2022-03-24 13:40:30,1595537929
808,2249,6,2023-10-26 11:50:21,
808,134,8,2021-02-04 01:29:36,
808,9839,1,2022-03-02 16:03:18,
808,1086,2,2021-07-12 09:34:50,1675997592
808,6666,8,2021-02-25 16:51:39,1650156283
809,3931,1,2021-03-24 12:05:27,
809,4182,2,2020-01-05 08:40:21,
809,8551,2,2021-12-29 14:26:32,
809,7188,5,2022-03-13 15:36:07,1660006272
809,5728,9,2023-08-14 11:44:05,
809,7759,8,2023-10-07 15:05:35,
809,5711,6,2021-08-31 14:36:41,1608905068
809,7400,8,2023-02-20 14:56:19,1648476282
809,9140,9,2020-01-17 02:12:41,
810,3728,2,2021-11-27 14:53:41,
810,8393,5,2022-12-04 04:16:47,1680863200
811,1461,10,2023-07-04 09:18:30,
811,4182,1,2021-11-10 07:55:51,
811,9629,2,2020-10-14 02:07:06,
811,3000,1,2022-01-11 04:37:55,
811,8233,3,2022-12-28 03:33:33,
811,839,8,2023-07-09 15:10:02,1594333514
811,9747,1,2023-06-15 12:52:09,
811,9140,8,2022-09-09 23:23:33,
811,7219,3,2023-07-19 12:14:28,1602151853
811,183,5,2020-05-28 10:01:54,
811,1408,8,2022-07-07 21:45:23,1604501902
811,4182,4,2020-05-16 01:25:34,
812,3317,9,2021-04-25 04:48:11,
812,2418,3,2023-01-30 19:57:40,1617906826
812,3652,7,2023-09-11 06:12:02,
812,9354,5,2023-02-18 16:33:57,
812,9304,6,2023-08-28 16:16:10,
812,5584,2,2021-05-06 21:51:45,
812,5692,9,2023-07-03 07:17:47,
813,3210,2,2020-01-15 18:25:02,1694481273
813,7219,10,2023-02-01 05:54:22,
813,9899,6,2020-11-26 06:19:47,
813,8938,7,2022-04-18 13:21:45,
814,8938,4,2021-10-29 17:06:08,
814,9421,6,2020-10-03 13:44:46,
814,3910,5,2020-11-29 21:10:50,
814,7761,3,2023-09-15 09:10:56,
814,8551,1,2021-06-28 07:52:12,1588360412
814,9354,2,2022-10-12 04:41:18,
814,2609,1,2022-08-28 10:19:25,
814,6739,10,2023-06-29 03:26:59,
814,8550,8,2023-02-12 21:03:17,
814,6763,10,2021-12-03 08:22:41,
815,3869,1,2023-01-29 06:01:49,
815,4197,10,2022-10-24 04:46:31,
815,4681,4,2022-05-02 20:29:02,
815,5561,7,2022-10-31 21:26:00,
815,2385,9,2022-08-18 17:46:33,
815,6111,6,2022-06-09 11:12:45,1611662172
815,6121,7,2023-10-12 09:03:28,
816,1224,9,2023-05-28 12:21:00,
816,9026,2,2020-12-23 02:29:06,
816,7126,9,2023-08-11 09:09:19,1681385161
816,3000,10,2022-04-07 00:53:19,
816,7416,6,2022-12-07 22:35:11,
816,7968,2,2021-12-16 03:29:16,
817,4105,7,2020-08-16 02:01:46,1607055851
817,7219,8,2023-01-23 02:00:08,
817,1975,6,2020-09-19 11:34:12,
818,9421,3,2021-06-06 01:14:50,
818,488,9,2021-07-06 13:02:00,
818,7188,2,2021-11-23 05:34:11,
818,1736,5,2020-04-24 02:46:03,
818,8578,1,2021-03-15 05:03:08,
818,9354,2,2023-08-21 01:29:24,
819,7402,3,2023-06-13 13:34:00,1636480815
819,4277,7,2022-10-17 22:47:26,
819,6111,9,2023-01-08 13:48:35,
819,8618,5,2020-04-21 11:56:19,
819,8365,4,2023-08-08 03:50:50,
819,362,5,2020-11-14 02:06:48,
819,7219,6,2022-12-26 08:38:02,
819,9899,6,2023-09-30 05:39:48,
819,6121,10,2022-08-09 19:23:21,
820,8407,8,2020-05-28 22:03:00,
820,9354,1,2020-02-05 09:14:59,1625158010
821,7588,7,2021-07-11 23:59:09,1692829962
821,1224,4,2021-12-10 08:42:26,
821,9677,1,2020-01-28 06:52:55,1679425719
821,9772,4,2020-04-01 02:58:17,
821,5728,2,2021-01-02 04:01:26,1682140401
821,7402,7,2021-08-19 07:33:56,
822,5728,2,2020-12-01 15:55:59,
822,5364,3,2022-08-10 22:06:22,
822,8551,3,2022-12-19 16:16:22,
822,3026,7,2021-02-27 01:41:40,1644959122
823,3931,2,2023-04-20 15:59:20,
823,1107,5,2022-07-08 03:32:29,
823,9974,2,2023-06-09 04:00:41,
823,1493,6,2023-10-01 00:47:28,
823,4345,8,2020-06-18 18:27:35,
823,7588,6,2021-01-08 19:53:10,
823,1982,2,2022-09-19 10:35:31,
823,5313,7,2020-04-19 17:34:17,1664620189
823,7400,6,2020-04-15 06:27:07,
824,1024,8,2022-01-27 20:22:38,1612130519
824,1974,4,2022-04-04 07:20:15,
824,1679,8,2022-08-19 18:23:01,
824,2418,8,2021-05-28 11:49:13,
824,945,1,2023-08-27 20:41:32,
825,4682,5,2020-03-24 00:17:29,
825,5584,4,2021-09-11 02:49:22,
825,1975,8,2022-12-14 12:36:26,
826,2252,4,2022-12-04 12:43:38,
826,945,7,2023-01-23 17:52:28,
826,9304,2,2020-10-14 22:04:32,
826,6121,4,2022-03-10 13:35:06,
826,3923,4,2021-05-26 05:47:50,
826,8938,10,2022-06-28 22:14:57,
826,1461,1,2021-06-04 12:16:54,
826,7158,8,2021-12-22 06:37:14,1621486574
826,7158,4,2023-07-29 20:27:48,
826,8938,5,2020-08-24 06:46:20,
826,1416,1,2022-05-29 19:34:45,
827,8395,10,2022-06-21 20:06:51,
827,5131,6,2022-06-28 15:37:48,1597429700
827,4228,8,2022-11-29 14:38:35,
827,8242,6,2022-02-26 22:31:29,
827,2448,9,2020-10-16 12:22:38,
827,9140,8,2021-11-06 22:36:28,
827,8463,8,2020-12-31 04:55:28,1650639330
828,3245,8,2020-12-18 19:31:40,
828,4442,9,2021-06-15 08:48:47,
828,2249,2,2022-02-09 15:37:49,
828,3869,6,2021-07-27 02:42:27,1693590644
828,9621,6,2020-10-17 15:16:47,
829,137,1,2021-08-10 19:35:40,
829,2205,4,2020-11-19 00:13:57,
829,1974,2,2021-08-06 18:21:12,
829,7968,3,2023-06-09 01:16:44,
829,8285,4,2020-11-21 00:23:28,
830,3091,8,2020-04-30 04:41:37,
830,8298,5,2022-09-22 20:27:42,
830,9067,1,2023-10-24 08:14:19,
830,6761,9,2020-12-29 00:54:20,
830,9609,1,2020-02-03 10:38:48,1581693446
830,5131,6,2020-11-27 01:19:21,
830,5561,3,2023-01-20 02:29:06,
831,9174,6,2023-01-24 09:16:30,
831,1974,4,2022-07-19 20:41:34,
831,9067,6,2022-10-08 00:53:37,1664026356
831,6594,7,2021-02-04 06:17:26,
831,3320,1,2021-10-10 08:42:54,
831,3446,3,2020-05-27 20:37:54,
831,3317,4,2023-04-06 09:33:34,
831,1596,4,2023-03-26 13:07:08,1599407041
832,1667,1,2020-10-21 23:03:16,
832,9421,5,2022-06-24 09:23:44,1594141967
832,4661,9,2020-07-20 13:50:22,
832,7981,2,2020-08-28 22:12:19,
833,66,6,2020-12-10 13:07:47,
833,2156,5,2021-02-14 20:18:48,1684573015
833,9677,8,2022-08-28 15:48:21,
833,2252,8,2021-12-02 22:49:47,1655167317
833,4268,4,2023-09-13 22:45:50,
833,2609,10,2022-09-23 14:37:16,1618556347
833,1679,6,2021-09-11 14:08:18,
834,3210,4,2020-07-01 19:11:04,
834,3060,3,2022-06-20 01:27:43,
834,1024,6,2023-06-08 12:33:15,
834,1408,7,2021-03-17 14:38:39,1690082519
834,7720,3,2021-07-30 12:12:51,1651724299
834,1416,8,2021-12-29 00:59:38,
835,3026,3,2022-10-19 05:29:04,1599582086
835,9621,5,2020-04-04 16:35:01,
836,2252,4,2022-12-04 12:43:38,
836,945,7,2023-01-23 17:52:28,
836,9304,2,2020-10-14 22:04:32,
836,6121,4,2022-03-10 13:35:06,
836,3923,4,2021-05-26 05:47:50,
836,8938,10,2022-06-28 22:14:57,
836,1461,1,2021-06-04 12:16:54,
836,7158,8,2021-12-22 06:37:14,1621486574
836,7158,4,2023-07-29 20:27:48,
836,8938,5,2020-08-24 06:46:20,
836,1416,1,2022-05-29 19:34:45,
837,7402,8,2020-05-07 20:28:15,
837,7126,10,2023-06-29 05:54:35,
837,6109,7,2021-01-16 05:01:47,
837,5561,8,2020-01-30 00:19:59,1697037720
837,7156,2,2022-02-22 01:30:02,
837,4046,8,2020-08-17 19:06:48,
837,5499,5,2021-01-09 13:51:24,
837,6109,5,2022-11-01 18:04:27,1643294247
837,4012,7,2020-06-22 07:54:18,1586419448
838,3432,7,2020-02-29 11:22:49,
838,6807,5,2022-10-27 03:50:40,
838,9609,1,2022-11-06 06:20:07,
838,1086,1,2023-08-31 23:05:00,
838,2418,6,2022-06-17 12:19:16,
838,1667,10,2021-04-01 08:00:13,
839,7402,5,2023-04-20 22:52:24,
839,8953,10,2022-12-01 07:13:40,
839,5561,7,2021-03-02 03:08:17,
839,4556,7,2023-09-18 00:32:41,
839,3091,8,2022-07-19 08:13:36,1648418236
840,183,2,2022-09-20 00:37:53,
840,3245,3,2021-12-13 07:56:10,
840,4270,8,2020-10-01 18:24:29,
840,1416,7,2020-08-29 07:19:48,1642236956
840,488,6,2020-02-01 15:56:09,
840,5499,2,2020-03-27 12:31:39,1591265264
840,7982,2,2023-03-09 15:10:07,
841,2448,1,2023-01-23 22:24:49,
841,5711,3,2020-03-08 02:50:31,
841,8463,6,2021-01-28 00:29:18,1685520998
841,1224,9,2022-07-28 20:38:02,1642210429
841,3432,3,2020-09-18 04:11:29,
841,3446,1,2022-06-29 08:25:00,
842,8354,6,2021-05-28 10:16:12,
842,3848,2,2020-11-03 06:42:19,
842,3168,8,2020-06-24 06:01:25,1591561931
842,1596,6,2023-03-12 14:31:03,1650201081
842,6030,6,2022-06-27 20:38:43,
842,7416,6,2020-02-04 07:37:32,
842,6763,1,2021-02-18 11:34:27,
843,7720,3,2023-09-29 12:04:37,1601109577
843,5574,8,2022-07-13 14:30:07,
843,7759,1,2021-06-17 14:26:21,1636701340
844,3000,6,2022-09-21 02:58:30,
844,6739,7,2023-07-05 14:52:03,1614661699
844,8938,8,2020-02-08 22:54:49,
845,572,2,2020-12-24 04:21:51,
845,545,4,2020-06-13 20:56:55,
845,7416,5,2022-07-13 03:10:44,
845,4778,10,2021-04-23 19:02:50,
845,7298,2,2021-08-17 11:22:44,
846,4182,2,2023-07-05 02:53:47,
846,3728,7,2022-02-25 04:31:36,
846,9174,1,2023-09-02 19:33:36,
847,1667,1,2020-10-21 23:03:16,
847,9421,5,2022-06-24 09:23:44,1594141967
847,4661,9,2020-07-20 13:50:22,
847,7981,2,2020-08-28 22:12:19,
848,3869,1,2023-01-29 06:01:49,
848,4197,10,2022-10-24 04:46:31,
848,4681,4,2022-05-02 20:29:02,
848,5561,7,2022-10-31 21:26:00,
848,2385,9,2022-08-18 17:46:33,
848,6111,6,2022-06-09 11:12:45,1611662172
848,6121,7,2023-10-12 09:03:28,
849,5313,2,2021-11-05 16:53:19,
849,8550,8,2022-03-01 07:49:22,
849,3931,6,2020-12-02 02:22:06,
849,4270,4,2022-07-23 07:08:58,1584211822
849,7380,10,2021-11-19 15:16:00,
850,9304,3,2021-01-26 01:20:55,
850,2464,3,2022-07-29 13:27:22,1673521910
850,962,1,2020-10-08 17:34:31,1675271809
850,5574,6,2023-08-14 04:15:16,
850,8293,6,2023-02-22 06:55:23,
850,3957,4,2023-09-26 19:06:41,
850,4268,3,2022-01-24 12:04:09,
850,690,2,2022-10-18 14:11:07,1643093377
850,1233,9,2021-05-27 13:17:22,
850,7968,8,2020-10-11 02:05:13,
851,3931,2,2023-04-20 15:59:20,
851,1107,5,2022-07-08 03:32:29,
851,9974,2,2023-06-09 04:00:41,
851,1493,6,2023-10-01 00:47:28,
